,Posicao 0,Posicao 1,Posicao 2,Posicao 3,Posicao 4,Posicao 5,Posicao 6,Posicao 7,OFF,MANUAL,AUTO,COMISSIONAMENTO,Dia,Backtracking,Bateria OK,Bateria Insuficiente,Bateria Minimo,Bateria Critico,OK,Botao de Emergencia,Horario não Configurado,Falha na Comunicação,Posição fora do Intervalo,Velocidade Baixa,Undervoltage no Motor,Eixo Bloqueado,Sobrecorrente no Motor,Sobrecorrente na Entrada,Undervoltage na Entrada,Alarme 11,Alarme 12,Alarme 13,Alarme 14,Alarme 15,TensaoPainel,CorrentePainel,PosicaoAngular,AnguloCalculado,CorrenteMotor,EstadoBateria,Reserva
1003,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23886.930647745477,21.99450675211719,0.09160881301609924,0.08719855095566986,738.9944304570078,1.1764705882352942,0
1004,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23886.930647745477,20.99275196459907,0.09189643880264908,0.08719855095566986,738.9944304570078,1.5686274509803921,0
1005,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23921.72121766995,21.99450675211719,0.09256756563793189,0.08719855095566986,738.9944304570078,1.9607843137254901,0
1006,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23886.930647745477,20.99275196459907,0.09247169037574876,0.08719855095566986,738.9944304570078,2.3529411764705883,0
1007,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23908.903639276723,21.99450675211719,0.09295106668666486,0.08719855095566986,738.9944304570078,2.7450980392156863,0
1008,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23899.7482261387,23.99801632715343,0.09151293775391611,0.08719855095566986,738.9944304570078,3.1372549019607843,0
1009,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23929.961089494165,23.99801632715343,0.0913211872295494,0.08719855095566986,738.9944304570078,3.5294117647058822,0
1010,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23865.873197528035,20.99275196459907,0.09199231406483221,0.08719855095566986,738.9944304570078,3.9215686274509802,0
1011,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,23882.81071183337,21.99450675211719,0.09112943670518314,0.08719855095566986,738.9944304570078,4.313725490196078,0
1012,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23934.996566720074,21.99450675211719,0.09218406458919892,0.08719855095566986,738.9944304570078,4.705882352941177,0
1013,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23899.7482261387,21.99450675211719,0.09247169037574876,0.08719855095566986,738.9944304570078,5.098039215686274,0
1014,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,16695.811398489357,-0.01327534905012584,0.09055418513208346,0.08719855095566986,9.994659342336156,5.490196078431373,0
1015,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16506.752117189288,-0.01327534905012584,0.0903624346077172,0.08719855095566986,9.994659342336156,5.88235294117647,0
1016,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09103356144300001,0.08719855095566986,9.994659342336156,6.2745098039215685,0
1017,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09093768618081643,0.08719855095566986,9.994659342336156,6.666666666666667,0
1018,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.01327534905012584,0.0908418109186333,0.08719855095566986,9.994659342336156,7.0588235294117645,0
1019,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09093768618081643,0.08719855095566986,9.994659342336156,7.450980392156863,0
1020,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.01327534905012584,0.09065006039426704,0.08719855095566986,9.994659342336156,7.8431372549019605,0
1021,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09074593565645017,0.08719855095566986,9.994659342336156,8.235294117647058,0
1022,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09180056354046595,0.08719855095566986,9.994659342336156,8.627450980392156,0
1023,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09218406458919892,0.08719855095566986,9.994659342336156,9.019607843137255,0
1024,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09343044299758141,0.08719855095566986,9.994659342336156,9.411764705882353,0
1025,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.0932386924732147,0.08719855095566986,9.994659342336156,9.803921568627452,0
1026,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09160881301609924,0.08719855095566986,0.0,10.196078431372548,0
1027,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09180056354046595,0.08719855095566986,0.0,10.588235294117647,0
1028,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09266344090011502,0.08719855095566986,9.994659342336156,10.980392156862745,0
1029,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09227993985138205,0.08719855095566986,9.994659342336156,11.372549019607844,0
1030,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.08921193146151785,0.08719855095566986,9.994659342336156,11.76470588235294,0
1031,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.08969130777243439,0.08719855095566986,9.994659342336156,12.156862745098039,0
1032,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.08969130777243439,0.08719855095566986,9.994659342336156,12.549019607843137,0
1033,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.08988305829680066,0.08719855095566986,9.994659342336156,12.941176470588237,0
1034,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.08978718303461752,0.08719855095566986,9.994659342336156,13.333333333333334,0
1035,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.01327534905012584,0.08949955724806768,0.08719855095566986,9.994659342336156,13.725490196078432,0
1036,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.01327534905012584,0.08997893355898423,0.08719855095566986,9.994659342336156,14.117647058823529,0
1037,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.08921193146151785,0.08719855095566986,9.994659342336156,14.50980392156863,0
1038,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09151293775391611,0.08719855095566986,9.994659342336156,14.901960784313726,0
1039,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.01327534905012584,0.0913211872295494,0.08719855095566986,9.994659342336156,15.294117647058824,0
1040,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09160881301609924,0.08719855095566986,0.0,15.686274509803921,0
1041,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09151293775391611,0.08719855095566986,0.0,16.07843137254902,0
1042,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.0903624346077172,0.08719855095566986,0.0,16.470588235294116,0
1043,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09045830986990033,0.08719855095566986,0.0,16.862745098039216,0
1044,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.01327534905012584,0.09065006039426704,0.08719855095566986,0.0,17.254901960784313,0
1045,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09103356144300001,0.08719855095566986,0.0,17.647058823529413,0
1046,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09093768618081643,0.08719855095566986,0.0,18.03921568627451,0
1047,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.0908418109186333,0.08719855095566986,0.0,18.43137254901961,0
1048,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09141706249173298,0.08719855095566986,9.994659342336156,18.823529411764707,0
1049,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09093768618081643,0.08719855095566986,9.994659342336156,19.215686274509807,0
1050,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.0913211872295494,0.08719855095566986,9.994659342336156,19.607843137254903,0
1051,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09122531196736627,0.08719855095566986,9.994659342336156,20.0,0
1052,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09065006039426704,0.08719855095566986,9.994659342336156,20.392156862745097,0
1053,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09074593565645017,0.08719855095566986,9.994659342336156,20.784313725490197,0
1054,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.0908418109186333,0.08719855095566986,9.994659342336156,21.176470588235293,0
1055,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.01327534905012584,0.09026655934553363,0.08719855095566986,9.994659342336156,21.568627450980394,0
1056,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09112943670518314,0.08719855095566986,9.994659342336156,21.96078431372549,0
1057,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09122531196736627,0.08719855095566986,9.994659342336156,22.35294117647059,0
1058,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.08969130777243439,0.08719855095566986,9.994659342336156,22.745098039215687,0
1059,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.08873255515060174,0.08719855095566986,9.994659342336156,23.137254901960784,0
1060,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09045830986990033,0.08719855095566986,9.994659342336156,23.52941176470588,0
1061,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.0913211872295494,0.08719855095566986,9.994659342336156,23.92156862745098,0
1062,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09074593565645017,0.08719855095566986,9.994659342336156,24.313725490196077,0
1063,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09065006039426704,0.08719855095566986,9.994659342336156,24.705882352941178,0
1064,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09122531196736627,0.08719855095566986,9.994659342336156,25.098039215686274,0
1065,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09112943670518314,0.08719855095566986,9.994659342336156,25.49019607843137,0
1066,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09122531196736627,0.08719855095566986,9.994659342336156,25.882352941176475,0
1067,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09103356144300001,0.08719855095566986,9.994659342336156,26.27450980392157,0
1068,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.0913211872295494,0.08719855095566986,9.994659342336156,26.666666666666668,0
1069,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.01327534905012584,0.0908418109186333,0.08719855095566986,9.994659342336156,27.058823529411764,0
1070,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09103356144300001,0.08719855095566986,9.994659342336156,27.450980392156865,0
1071,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09045830986990033,0.08719855095566986,9.994659342336156,27.84313725490196,0
1072,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09160881301609924,0.08719855095566986,0.0,28.235294117647058,0
1073,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09170468827828282,0.08719855095566986,0.0,28.627450980392155,0
1074,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.0913211872295494,0.08719855095566986,9.994659342336156,29.01960784313726,0
1075,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.0913211872295494,0.08719855095566986,9.994659342336156,29.411764705882355,0
1076,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.08959543251025126,0.08719855095566986,9.994659342336156,29.80392156862745,0
1077,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09055418513208346,0.08719855095566986,9.994659342336156,30.19607843137255,0
1078,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09151293775391611,0.08719855095566986,9.994659342336156,30.58823529411765,0
1079,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.0913211872295494,0.08719855095566986,9.994659342336156,30.980392156862745,0
1080,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.0913211872295494,0.08719855095566986,9.994659342336156,31.372549019607842,0
1081,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09151293775391611,0.08719855095566986,9.994659342336156,31.76470588235294,0
1082,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09093768618081643,0.08719855095566986,9.994659342336156,32.15686274509804,0
1083,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.0908418109186333,0.08719855095566986,9.994659342336156,32.549019607843135,0
1084,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09170468827828282,0.08719855095566986,9.994659342336156,32.94117647058823,0
1085,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09112943670518314,0.08719855095566986,9.994659342336156,33.33333333333333,0
1086,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09093768618081643,0.08719855095566986,9.994659342336156,33.72549019607843,0
1087,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09199231406483221,0.08719855095566986,9.994659342336156,34.11764705882353,0
1088,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09199231406483221,0.08719855095566986,9.994659342336156,34.509803921568626,0
1089,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09218406458919892,0.08719855095566986,9.994659342336156,34.90196078431372,0
1090,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.01327534905012584,0.09065006039426704,0.08719855095566986,9.994659342336156,35.294117647058826,0
1091,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09045830986990033,0.08719855095566986,9.994659342336156,35.68627450980392,0
1092,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.08911605619933471,0.08719855095566986,9.994659342336156,36.07843137254902,0
1093,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7.782101167315175,-0.01327534905012584,0.08978718303461752,0.08719855095566986,9.994659342336156,36.470588235294116,0
1094,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09026655934553363,0.08719855095566986,9.994659342336156,36.86274509803922,0
1095,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.08988305829680066,0.08719855095566986,9.994659342336156,37.254901960784316,0
1096,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09055418513208346,0.08719855095566986,9.994659342336156,37.64705882352941,0
1097,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09045830986990033,0.08719855095566986,9.994659342336156,38.03921568627451,0
1098,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09045830986990033,0.08719855095566986,9.994659342336156,38.43137254901961,0
1099,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.08997893355898423,0.08719855095566986,9.994659342336156,38.82352941176471,0
1100,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09160881301609924,0.08719855095566986,9.994659342336156,0.0,0
1101,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09141706249173298,0.08719855095566986,9.994659342336156,0.39215686274509803,0
1102,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.08997893355898423,0.08719855095566986,9.994659342336156,0.7843137254901961,0
1103,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09074593565645017,0.08719855095566986,9.994659342336156,1.1764705882352942,0
1104,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.0903624346077172,0.08719855095566986,9.994659342336156,1.5686274509803921,0
1105,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.01327534905012584,0.09074593565645017,0.08719855095566986,9.994659342336156,1.9607843137254901,0
1106,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09093768618081643,0.08719855095566986,9.994659342336156,2.3529411764705883,0
1107,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09026655934553363,0.08719855095566986,9.994659342336156,2.7450980392156863,0
1108,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.01327534905012584,0.09112943670518314,0.08719855095566986,9.994659342336156,3.1372549019607843,0
1109,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09026655934553363,0.08719855095566986,9.994659342336156,3.5294117647058822,0
1110,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.08892430567496845,0.08719855095566986,9.994659342336156,3.9215686274509802,0
1111,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.08863667988841861,0.08719855095566986,9.994659342336156,4.313725490196078,0
1112,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09065006039426704,0.08719855095566986,9.994659342336156,4.705882352941177,0
1113,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09007480882116736,0.08719855095566986,9.994659342336156,5.098039215686274,0
